release_speed,spin_rate,horizontal_break,induced_vertical_break,pitch_type,pitch_type_category
92.0353012084961,2411.159912109375,3.725245952606201,4.766552925109863,Cutter,Fastball
94.98609924316406,2277.7900390625,-4.3676066398620605,15.606470108032227,Fastball,Fastball
97.28890228271484,2178.330078125,-0.6805219650268555,13.523571014404297,Fastball,Fastball
83.2239990234375,2300.5,4.876751899719238,4.211641311645508,Cutter,Fastball
92.99819946289062,1301.1600341796875,-5.120579242706299,1.6329171657562256,Splitter,Offspeed
87.91059875488281,1225.449951171875,-2.155585527420044,0.7948424220085144,Splitter,Offspeed
87.10541534423828,1303.1834716796875,-5.053638458251953,4.2890400886535645,Splitter,Offspeed
96.439697265625,2250.43994140625,-3.634833335876465,15.630669593811035,Fastball,Fastball
95.431396484375,2188.570068359375,-4.028285026550293,14.606735229492188,Fastball,Fastball
84.22599792480469,2394.260009765625,7.714272499084473,-1.508029818534851,Slider,Breaking Ball
88.60549926757812,2253.510009765625,6.2644453048706055,-1.133884072303772,Cutter,Fastball
89.9801025390625,2347.56005859375,3.1339352130889893,9.020415306091309,Cutter,Fastball
84.28179931640625,1632.5,-5.86595344543457,6.3011555671691895,Splitter,Offspeed
98.22429656982422,2306.989990234375,-6.103569030761719,15.74891471862793,Fastball,Fastball
87.60970306396484,2278.260009765625,6.745160102844238,5.52669620513916,Cutter,Fastball
98.71240234375,2359.030029296875,-5.041322708129883,15.944087982177734,Fastball,Fastball
94.92759704589844,2086.830078125,-1.3034660816192627,13.277066230773926,Fastball,Fastball
84.71510314941406,2404.030029296875,6.706194877624512,-0.4861689805984497,Cutter,Fastball
87.55976867675781,1364.9893798828125,-4.341223239898682,1.780857801437378,Splitter,Offspeed
95.63729858398438,1972.5400390625,-8.041197776794434,11.176188468933105,Fastball,Fastball
89.4917984008789,2231.820068359375,2.0009264945983887,5.395892143249512,Cutter,Fastball
93.35590362548828,2089.830078125,-3.2318551540374756,15.556451797485352,Fastball,Fastball
90.15989685058594,2424.2900390625,2.4625051021575928,9.616677284240723,Cutter,Fastball
83.6155014038086,2196.5,3.2636539936065674,2.1888973712921143,Cutter,Fastball
97.38723754882812,2150.215087890625,-6.547863960266113,20.463905334472656,Fastball,Fastball
96.48519897460938,2459.60009765625,-4.877683639526367,13.960466384887695,Fastball,Fastball
90.3313980102539,2439.280029296875,3.9940390586853027,5.489289283752441,Cutter,Fastball
94.52420043945312,2164.050048828125,-2.0757062435150146,13.029726028442383,Fastball,Fastball
86.94039916992188,2436.280029296875,3.9469494819641113,-2.856013774871826,Cutter,Fastball
95.66010284423828,2289.8701171875,-6.813481330871582,18.872344970703125,Fastball,Fastball
96.01339721679688,2146.8798828125,-2.5025196075439453,14.709945678710938,Fastball,Fastball
81.30290222167969,2372.260009765625,6.184162616729736,1.4272124767303467,Slider,Breaking Ball
92.87570190429688,1400.4100341796875,-3.327792167663574,5.806219100952148,Splitter,Offspeed
88.310302734375,1677.030029296875,-6.728476524353027,1.3410184383392334,Splitter,Offspeed
94.73619842529297,2094.330078125,-3.531362771987915,15.694177627563477,Fastball,Fastball
88.17430114746094,1080.1800537109375,-4.194699287414551,-0.7126280069351196,Splitter,Offspeed
100.03800201416016,2186.830078125,0.4015752375125885,12.815834999084473,Fastball,Fastball
95.1812973022461,2303.25,1.4813392162322998,14.67633056640625,Fastball,Fastball
97.63809967041016,2203.800048828125,-3.5097241401672363,15.763442993164062,Fastball,Fastball
91.07499694824219,2389.449951171875,7.977357864379883,6.014084815979004,Cutter,Fastball
96.37470245361328,2227.9599609375,-1.4792001247406006,13.98727798461914,Fastball,Fastball
100.55699920654297,2202.409912109375,0.055958960205316544,10.458385467529297,Fastball,Fastball
97.8136978149414,2210.639892578125,-2.390186309814453,12.993980407714844,Fastball,Fastball
85.66670227050781,1103.3499755859375,-6.558123588562012,3.038710355758667,Splitter,Offspeed
99.00689697265625,2497.409912109375,0.36079141497612,16.882898330688477,Fastball,Fastball
95.27749633789062,1811.0999755859375,-16.47904396057129,8.893585205078125,Sinker,Fastball
96.81880187988281,2348.2900390625,-4.20978307723999,16.4999942779541,Fastball,Fastball
96.98529815673828,2209.3798828125,-3.691818952560425,14.984519958496094,Fastball,Fastball
97.67040252685547,2164.800048828125,-3.8645131587982178,14.246307373046875,Fastball,Fastball
100.22599792480469,2170.919921875,-6.22432804107666,13.328435897827148,Fastball,Fastball
94.48970031738281,2043.7099609375,-15.701507568359375,3.6879920959472656,Sinker,Fastball
97.64710235595703,2128.320068359375,-1.0641053915023804,14.018011093139648,Fastball,Fastball
97.7135009765625,2043.010009765625,-7.23076057434082,15.274040222167969,Fastball,Fastball
95.72589874267578,2069.510009765625,-2.560129404067993,13.832523345947266,Fastball,Fastball
90.04070281982422,2406.929931640625,1.60923171043396,6.711911201477051,Cutter,Fastball
91.2311019897461,2293.489990234375,1.611420750617981,10.001447677612305,Cutter,Fastball
96.51509857177734,2240.815673828125,-4.417933940887451,17.82099723815918,Fastball,Fastball
95.84590148925781,2164.64990234375,-7.928915023803711,17.187564849853516,Fastball,Fastball
99.99649810791016,2363.169921875,-3.8956894874572754,17.77605438232422,Fastball,Fastball
97.29010009765625,2170.989990234375,-5.0979695320129395,15.036046028137207,Fastball,Fastball
97.11121368408203,2201.27490234375,-5.572098255157471,16.769197463989258,Fastball,Fastball
